epoch,train,val,val_r2
1,0.6380507558891454,0.285660982131958,0.6969835162162781
2,0.28880593887309436,0.25859498977661133,0.725693941116333
3,0.2776069621142653,0.27154475450515747,0.7119573354721069
4,0.2710880618734458,0.24411068856716156,0.7410582304000854
5,0.2681967159829189,0.24731428921222687,0.7376599311828613
6,0.2680547226642825,0.3258436620235443,0.6543595194816589
7,0.2548451486629309,0.2268272489309311,0.759391725063324
8,0.24746707942067964,0.22865980863571167,0.7574478387832642
9,0.24992033393727137,0.20813605189323425,0.7792185544967651
10,0.22407040460822508,0.23132409155368805,0.754621684551239
11,0.20580092541028544,0.2756673991680145,0.7075842618942261
12,0.21929598015915489,0.18937094509601593,0.7991237044334412
13,0.22322906776494586,0.18121711909770966,0.8077729344367981
14,0.20128716321028384,0.19400037825107574,0.7942129969596863
15,0.19784199538611874,0.16611585021018982,0.8237916827201843
16,0.17542736923571714,0.16346830129623413,0.8266000747680664
17,0.1730537770949688,0.17450232803821564,0.8148956894874573
18,0.17355872467928327,0.17489413917064667,0.8144800662994385
19,0.16194175706081784,0.18621022999286652,0.8024764657020569
20,0.16192406607964605,0.1609838753938675,0.8292354345321655
21,0.16190295797033408,0.16449855268001556,0.8255072236061096
22,0.1609304005030504,0.15170365571975708,0.8390794992446899
23,0.151902286739079,0.15864762663841248,0.8317136764526367
24,0.14797667913215676,0.13843664526939392,0.8531525135040283
25,0.13956095216815004,0.15945641696453094,0.8308557271957397
26,0.13642656472847633,0.1461268663406372,0.8449951410293579
27,0.1319360421183183,0.1317053884267807,0.8602927923202515
28,0.12923041715757133,0.1258518099784851,0.8665019869804382
29,0.125839780747276,0.1327316015958786,0.8592041730880737
30,0.1241828810001157,0.13461901247501373,0.8572021126747131
31,0.12556606984322832,0.14355701208114624,0.8477210998535156
32,0.12200619326424353,0.13266287744045258,0.8592771291732788
33,0.11904573632577031,0.12645043432712555,0.865867018699646
34,0.1174481246889252,0.13469187915325165,0.8571248054504395
35,0.11492617359173667,0.12661895155906677,0.8656882047653198
36,0.11338330659362458,0.1194443628191948,0.873298704624176
37,0.10993381589651108,0.12010731548070908,0.872595489025116
38,0.11153447512806076,0.12427379935979843,0.8681758642196655
39,0.11032066924363068,0.12280366569757462,0.8697353005409241
40,0.11049000465685559,0.12130569666624069,0.8713243007659912
41,0.10587504905523713,0.12094651907682419,0.8717052936553955
42,0.10766199899395716,0.1386221945285797,0.85295569896698
43,0.1034200974192816,0.1206354945898056,0.8720352053642273
44,0.10318789600404267,0.12255696952342987,0.8699970245361328
45,0.10173699317365578,0.12639805674552917,0.8659225702285767
46,0.10304953553473827,0.12693476676940918,0.8653532266616821
47,0.10039324106014881,0.12513786554336548,0.8672593235969543
48,0.10416575905281245,0.12267231941223145,0.8698746562004089
49,0.09721596051276345,0.11728482693433762,0.8755894899368286
50,0.09582864097559575,0.11642663180828094,0.8764997720718384
51,0.0953723832811277,0.11537681519985199,0.8776134252548218
52,0.09539060951354578,0.1179620549082756,0.8748710751533508
53,0.0913995313506151,0.12429764121770859,0.8681505918502808
54,0.09118822474301476,0.11745761334896088,0.8754062056541443
55,0.09064835628744253,0.12333442270755768,0.8691723346710205
56,0.0891869043566517,0.11616525799036026,0.8767770528793335
57,0.08863325217335495,0.11874374002218246,0.8740419149398804
58,0.08801846928203229,0.11521264910697937,0.8777875304222107
59,0.08802932216641829,0.11990801244974136,0.8728069067001343
60,0.08817716388358283,0.116969995200634,0.8759233951568604
61,0.08590808510780334,0.11496873199939728,0.8780462741851807
62,0.08433246946672804,0.12564736604690552,0.8667188882827759
63,0.08557541818194783,0.11526033282279968,0.8777369260787964
64,0.08469582552608755,0.12124838680028915,0.8713850975036621
65,0.08379716280194902,0.114106185734272,0.8789612054824829
66,0.08222373110270992,0.11497990787029266,0.8780344128608704
67,0.08106773354343533,0.1157638356089592,0.8772028684616089
68,0.07966350379985632,0.1160082146525383,0.8769436478614807
69,0.07953205389767579,0.11776889860630035,0.8750759959220886
70,0.07894592993345458,0.11405592411756516,0.8790145516395569
71,0.0788367483188811,0.11662479490041733,0.8762896060943604
72,0.07782828777106766,0.1139136254787445,0.8791654706001282
73,0.07694146282894095,0.11620824038982391,0.8767314553260803
74,0.07583980358292147,0.11563294380903244,0.8773416876792908
75,0.07533247718952366,0.11425737291574478,0.8788008689880371
76,0.07645641758884351,0.11952660977840424,0.8732115030288696
77,0.07477156426181499,0.11709518730640411,0.8757905960083008
78,0.07424851860274974,0.11773014068603516,0.8751170635223389
79,0.0746476353366965,0.11770603060722351,0.8751426935195923
80,0.07360063427963208,0.11717639118432999,0.8757044672966003
81,0.07274567627722454,0.1204133853316307,0.8722708225250244
82,0.0729745070344394,0.11638113111257553,0.8765480518341064
83,0.07203977679852973,0.11790524423122406,0.8749313354492188
84,0.07296040754035577,0.11924433708190918,0.8735108971595764
85,0.07174618426979203,0.11800200492143631,0.8748286962509155
86,0.07168934187016536,0.1189250722527504,0.8738495707511902
87,0.0714671917106073,0.11811002343893051,0.8747141361236572
