epoch,train,val,val_r2
1,0.9795850324876529,0.9984980821609497,0.06621372699737549
2,0.8614972826746321,0.9252508282661438,0.13471388816833496
3,0.7310447459368362,0.7369964122772217,0.31076765060424805
4,0.6158611218339389,0.6299698352813721,0.4108579754829407
5,0.5345883569152085,0.5527673363685608,0.48305708169937134
6,0.4825026741654603,0.5357117652893066,0.4990072250366211
7,0.478765007146855,0.4958247244358063,0.5363092422485352
8,0.47303390625825864,0.5899060368537903,0.4483252167701721
9,0.45689192260663536,0.5171424746513367,0.5163730382919312
10,0.4503450412111184,0.4649965465068817,0.5651394724845886
11,0.42761950071939486,0.5587230920791626,0.4774872660636902
12,0.4354380458286128,0.47244420647621155,0.5581744909286499
13,0.42623952845322716,0.4441158175468445,0.5846669673919678
14,0.38987159775089975,0.4395524561405182,0.5889345407485962
15,0.4004913963300666,0.41121619939804077,0.6154343485832214
16,0.39535285824352934,0.39583954215049744,0.6298145055770874
17,0.3825956243522388,0.3805138170719147,0.6441469192504883
18,0.3655297310696435,0.4851784110069275,0.5462656021118164
19,0.3947040764326902,0.471102237701416,0.5594295263290405
20,0.3687781405817602,0.385492742061615,0.6394907236099243
21,0.3641683357892577,0.38271257281303406,0.6420906782150269
22,0.34629268667747065,0.41612759232521057,0.6108412742614746
23,0.3309980464964798,0.3665086328983307,0.6572444438934326
24,0.3353463962827761,0.41943758726119995,0.6077457666397095
25,0.3257528526574066,0.38910144567489624,0.6361159086227417
26,0.3237205358202924,0.3579224944114685,0.6652741432189941
27,0.30748804758504494,0.3714332580566406,0.6526390314102173
28,0.30202343076774757,0.3741134703159332,0.6501324772834778
29,0.3110500120932294,0.3504268527030945,0.6722840070724487
30,0.2967609131766349,0.3204054534435272,0.7003597617149353
31,0.2778314072446725,0.31654468178749084,0.7039703130722046
32,0.27031155452900324,0.32815346121788025,0.6931139230728149
33,0.2840447060226165,0.31813910603523254,0.7024792432785034
34,0.27176097419458567,0.30926916003227234,0.710774302482605
35,0.26178879421396356,0.31878897547721863,0.7018714547157288
36,0.2604901910442667,0.3285851776599884,0.6927101612091064
37,0.25279689188470544,0.32020437717437744,0.7005478143692017
38,0.2569952723906212,0.313302218914032,0.7070026397705078
39,0.23596095700853878,0.341473788022995,0.6806567907333374
40,0.24360775379175992,0.3139342665672302,0.7064115405082703
41,0.229874501984144,0.33485108613967896,0.6868503093719482
42,0.23760901360782152,0.2948026657104492,0.7243032455444336
43,0.22641064672125982,0.291969358921051,0.7269529104232788
44,0.22780728324786903,0.3081681728363037,0.7118039131164551
45,0.21711458357953534,0.3173999786376953,0.7031704187393188
46,0.21912601943483057,0.28634926676750183,0.732208788394928
47,0.2132840640458864,0.2941683828830719,0.7248964309692383
48,0.20023242169127023,0.273413747549057,0.7443059682846069
49,0.20228399536044328,0.28243502974510193,0.7358693480491638
50,0.19830606816355714,0.2686489522457123,0.7487619519233704
51,0.19786724486609095,0.2828575670719147,0.7354742288589478
52,0.195812434956585,0.2974715828895569,0.7218073010444641
53,0.1877755304587256,0.2903527319431305,0.7284647822380066
54,0.18916325440111847,0.27849718928337097,0.7395519614219666
55,0.18895947226544016,0.298803448677063,0.7205617427825928
56,0.18190161169497007,0.26946815848350525,0.7479958534240723
57,0.1808889629607348,0.2723061442375183,0.7453417778015137
58,0.1750072342218812,0.2769263982772827,0.7410209774971008
59,0.17621373730836457,0.2904134690761566,0.7284079790115356
60,0.17521981403385242,0.2796511650085449,0.7384727597236633
61,0.17284408572715582,0.2925932705402374,0.7263694405555725
62,0.16811233858779534,0.269085168838501,0.7483540177345276
63,0.16572050473739192,0.29793649911880493,0.7213724851608276
64,0.1639166399068439,0.30367228388786316,0.7160084247589111
65,0.16471029149810062,0.2699783146381378,0.74751877784729
