epoch,train,val,val_r2
1,0.9852039909239897,1.1377283334732056,0.006069779396057129
2,0.9516260458022049,1.0673580169677734,0.06754601001739502
3,0.9048434511287925,1.020425796508789,0.10854637622833252
4,0.8916325387880975,0.9725289344787598,0.15038955211639404
5,1.0005151712402856,0.9903507232666016,0.13482028245925903
6,0.8940442557801905,0.9865326285362244,0.13815581798553467
7,0.870918016458295,0.9009053111076355,0.21296066045761108
8,0.851458855510987,0.9629645943641663,0.15874505043029785
9,0.8448393031493905,1.027541160583496,0.10233032703399658
10,0.860766318962746,0.9814818501472473,0.14256823062896729
11,0.8450717127200255,0.9608973860740662,0.1605510115623474
12,0.8439549269135466,0.9704234600067139,0.15222889184951782
13,0.8383969563184325,0.9381422996520996,0.18043005466461182
14,0.8239625056379849,0.8880263566970825,0.22421181201934814
15,0.8227826313874156,1.0091843605041504,0.1183670163154602
16,0.8257702671989953,0.8932620882987976,0.21963781118392944
17,0.8207212167302358,0.957760751247406,0.16329121589660645
18,0.819108820760373,0.9513586163520813,0.16888415813446045
19,0.8175567809453944,0.9397776126861572,0.17900139093399048
20,0.8290688813347178,0.9127593040466309,0.20260488986968994
21,0.8324724395865017,0.9228022694587708,0.19383126497268677
22,0.8025526708548831,0.9891356825828552,0.13588178157806396
23,0.807745525824655,0.978512704372406,0.14516210556030273
24,0.8258372661993676,0.9201545715332031,0.19614428281784058
25,0.8152684532489973,0.9400603175163269,0.17875444889068604
26,0.7966648632103634,0.9316582083702087,0.18609458208084106
27,0.8007807541139347,0.944787859916687,0.17462444305419922
28,0.782302866584247,0.9893162250518799,0.1357240080833435
29,0.8083192217595798,0.966859757900238,0.1553422212600708
