epoch,train,val,rg,ree,nu,delta,a0,global_efficiency,fragmentation_index,avg_clustering,transitivity,degree_assortativity
1,0.7559129529529147,0.488029807806015,0.6734502129100808,0.6370716323123953,0.1077601940432491,0.13148156228627483,0.09924233322936338,0.785031347014061,-0.046666723308436575,0.015159986555730698,0.10264022731592182,0.5824381132057057
2,0.6244494153393639,0.4217225909233093,0.8324374709760732,0.7578888584037805,0.1152498157825429,0.1721465988714812,0.11398235017288705,0.8901080111192313,-0.12865075794470426,0.0962530832189914,0.22900671084698176,0.7823764015058812
3,0.5776528037256665,0.4377392530441284,0.7705393103742328,0.6743644798228071,0.11157391382874093,0.16174463961347307,0.1003595287871536,0.8894058583015164,-0.21449779570707816,0.081508855141463,0.25494635073884575,0.7536481058440945
4,1.2165414459175534,0.4399128556251526,0.826858548816678,0.7601755448906978,0.034351644030188755,0.0769772637950531,0.14207153282496054,0.8698036174822129,-0.18246232923642602,0.15465710495909313,0.16527908654874535,0.7723951441295452
5,0.5537911289268069,0.4864712059497833,0.6892237701275691,0.6377498705579121,0.09132527515634636,0.16302421222257335,0.022339524963785995,0.6793071306049812,-0.39541468813824165,0.11036930880091811,0.07037107832674916,0.7503366482185956
6,0.5440277920828925,0.40291452407836914,0.844913557134408,0.7670216059208738,0.07659602492118445,0.13583526948249203,0.09458847503200773,0.9250953762399017,-0.3400420321736677,0.31386862158437456,0.33678965764379376,0.8190693808639989
7,0.4910530050595601,0.4857531189918518,0.7115449568652381,0.5816628158609285,0.019401706174405953,-0.012504024475527675,0.09989555510773807,0.9038116387292935,-1.3340559673485992,0.14156933732445187,0.21782946157781302,0.8316899170572558
8,0.4704286472664939,0.4021660089492798,0.8197356733404376,0.7316447721693736,0.047418532811754455,0.1085932655992744,0.12774355061195775,0.8655207700890075,-0.29901737307642917,0.3900008561288453,0.5064054248497423,0.7601220226389096
9,0.44584813879595864,0.39596840739250183,0.8377945592655981,0.7389260986857842,0.051726215150521004,0.1136684606909959,0.10682681051224074,0.9166000402451704,-0.21146337217479183,0.3845111193577133,0.44723391768827914,0.793807688238581
10,0.41712114380465615,0.40939095616340637,0.7376878150994077,0.6834702017984211,0.05065761817675096,0.10279308111529317,0.09106283136615201,0.8941967752679685,-0.5815217917036446,0.45232371440991526,0.4621286414529465,0.8265391974537655
11,0.4184621655278736,0.40792056918144226,0.8315857718663732,0.7240566800457705,0.013347815739018776,0.07662262502113049,0.11390543131757236,0.921023588534536,-0.35557489197118497,0.3686694908381972,0.4284926892872689,0.8042491289953392
12,0.3981792827447255,0.3916175365447998,0.8294380258790635,0.7469721394668,0.04732890644867682,0.06598920784940787,0.13216162416798727,0.876569464402478,-0.1752642280457648,0.4499539016095637,0.5438338083268424,0.7739646106781889
13,0.4234772158993615,0.48279786109924316,0.8253367036496607,0.734164375400139,-0.006220769675291393,0.005330086100282294,0.0942601524075839,0.859205299534044,-0.47060485804930696,-0.0064686045015514,-0.007151210537851949,0.8088097595760245
14,0.41279906696743435,0.3891339600086212,0.8125189684455885,0.7331674300291016,0.050445233815924695,0.10320724533405401,0.08543759179708954,0.909234327472183,-0.22911374119928096,0.46254439980873263,0.5101776652349137,0.8161063438064335
15,0.41310565339194405,0.41466549038887024,0.7857643452958265,0.7160339509368975,0.011464929473817276,0.04734616174118178,0.11607007125976565,0.8938360536583226,-0.6337237362953405,0.4405359676841478,0.530426766925127,0.7597691688127473
16,0.5040934185187022,0.38579261302948,0.8025276184039106,0.736311163285974,0.048875510692194535,0.10589011010427096,0.09649315277890946,0.9168287160523276,-0.22817562656320756,0.48233405105118476,0.5093843589478333,0.8245995538430239
17,0.36434558033943176,0.560096025466919,0.699668510864933,0.5954206734085359,-0.19379946748299814,-0.32048319936810477,0.08300004504000369,0.8927060188190132,-2.637756678571882,0.25595208796470736,0.18311561228591833,0.80802479346251
18,0.508273700873057,0.4331825077533722,0.8179877983850616,0.7321097200420743,-0.08120156635182352,-0.15459736647804068,0.0037910618592408296,0.9235657274934191,-0.27003576377459226,0.451006234379576,0.48737166775204555,0.7955894109952761
19,0.3666914419995414,0.42379432916641235,0.8420689124922471,0.754924047944249,-0.011885627967946233,0.0034757293315231808,0.09515354512070329,0.9194113103430066,-0.12077920973926703,0.24876176965758734,0.342993759246657,0.813307393184737
20,0.37676278750101727,0.39361146092414856,0.8217889966930764,0.7194474253805004,-0.026167723241813157,0.02330461567417208,0.11072918540061472,0.9089250636206071,-0.36407487855268417,0.5364150996585666,0.5757511344216574,0.8261301455600568
21,0.3525770795014169,0.4935917556285858,0.8082723950930687,0.7021249960437469,-0.09733203237958854,-0.10592503528750119,0.06507356555826715,0.8888649594462321,-1.363090829862223,0.18431615566244441,0.23018795994398222,0.802972071218437
22,0.4078632526927524,0.37901246547698975,0.8483451963043956,0.7514111560753313,0.028899170098360183,0.06186947246201158,0.09631920276675143,0.9118813120998437,-0.19461129655732456,0.5223721287639931,0.5861867800262432,0.821052202174632
23,0.3592175973786248,0.438775897026062,0.8283466819489445,0.7449101992111906,-0.032492609283635954,-0.024903542741385287,0.06916288856856379,0.903054707400988,-0.2716935959886053,0.2525162695883768,0.3032429397827875,0.8151202232575747
