epoch,train,val,val_r2
1,1.0021422407061784,0.8037993311882019,0.030171990394592285
2,0.9378510022286287,0.7346916794776917,0.11355417966842651
3,0.9494200613080841,0.7602795362472534,0.08268105983734131
4,0.8862019270351252,0.7390401363372803,0.10830748081207275
5,0.8831756692571738,0.6908800601959229,0.166415274143219
6,0.8996397530295185,0.7530766725540161,0.09137171506881714
7,0.8794598570189525,0.7071694731712341,0.14676117897033691
8,0.8752079916369054,0.7130701541900635,0.13964170217514038
9,0.8846974962765408,0.7345960140228271,0.11366963386535645
10,0.8630874627029773,0.7317594289779663,0.1170920729637146
11,0.8469279930763638,0.7568538784980774,0.086814284324646
12,0.8556844186537045,0.7415941953659058,0.10522592067718506
13,0.8785474964023865,0.7200832366943359,0.1311800479888916
14,0.8420439079864738,0.7339953184127808,0.11439436674118042
15,0.826979757277007,0.7670204639434814,0.07454770803451538
16,0.833022040190156,0.7335419654846191,0.1149412989616394
17,0.819090178332378,0.7564267516136169,0.08732956647872925
18,0.8244036697235304,0.748921275138855,0.09638535976409912
19,0.8413268696401537,0.7395321726799011,0.10771387815475464
20,0.8503365258580631,0.7243764400482178,0.12600010633468628
