epoch,train,val,rg,ree,nu,delta,a0,global_efficiency,fragmentation_index,avg_clustering,transitivity,degree_assortativity
1,0.8227369255489774,0.8928182721138,0.5336647886911146,0.5657772459388583,0.03583345199039112,0.1671635138153813,0.0978546190635542,0.7624597799989438,-0.0426452797971526,0.021532599608715897,0.08244148858662903,0.7366863292768344
2,0.7307040989398956,0.8456779718399048,0.6555226284556399,0.5815824990919193,0.11062865672536604,0.20229457623582492,0.11392220266642084,0.8693220638398377,-0.010160024590635697,0.026255703637990013,0.0610439334730456,0.6964898409406256
3,0.5929456419414945,0.8269981741905212,0.6867606785768468,0.6615963139399068,0.07387602022193052,0.2043530388912269,0.08649323617832605,0.8359379641773911,0.002301604503107346,0.0675608067147021,0.13533524084218085,0.711196733500584
4,0.6368121306101481,0.8156741261482239,0.7080373411751504,0.6614637595000576,0.10171390290367022,0.21470618888199344,0.11654282744023936,0.8376192938635311,0.018802028382401637,0.047240703813168805,0.12045503118909284,0.7044163230293987
5,0.6584847536351945,0.7658467888832092,0.775442722224826,0.7195558617298928,0.09976443430916593,0.21983484972074907,0.09719273906831094,0.9131500004935419,0.023676071729541115,0.1399659435587044,0.22065198890258908,0.7717556392744743
6,0.5529283351368375,0.7005103826522827,0.7769211686890015,0.7271015509770207,0.1013388639928644,0.18782752179176498,0.13316876291217994,0.9290556833527616,0.1253591763781221,0.355175113185617,0.42474602021340446,0.7666112874163491
7,0.5345016502671771,0.6392372250556946,0.7592979548669492,0.7200228425088113,0.13628012762476682,0.24645724739882158,0.11051562993832875,0.9256613626418178,0.19394305882655793,0.612018574070333,0.6368550162791469,0.7852050329649573
8,0.4821879284249412,0.6323221921920776,0.7351948497287706,0.7239066823090221,0.16316137727820523,0.32880804682671483,0.11194991817739464,0.9361411084264293,0.21378886359121718,0.6067276793525752,0.6002335113507633,0.766801319632748
9,0.4670594433943431,0.7450997233390808,0.7579357145095695,0.7107030810158668,0.0967648152318571,0.18855831757122354,0.16102372369167461,0.9038773680844076,0.06757552411450085,0.26207959566025263,0.19930058575487142,0.7735986428106927
10,0.5440169407261742,0.6971890330314636,0.7720993746028745,0.7386343952917966,0.14212728743183178,0.2855938829657171,0.16126937272414243,0.918086519840702,0.26234132145752365,0.17238870100543402,0.19430081611477557,0.7622348286201612
11,0.4697855081823137,0.5685043334960938,0.7724012538739986,0.7493865325536829,0.18474030493686233,0.3513493918769227,0.11951953738823129,0.9139877012259315,0.3692391650832091,0.721476708325888,0.7168822051460251,0.7680803455892375
12,0.5988569690121545,0.5741065740585327,0.7845846576938248,0.7627343998177711,0.18955780365159858,0.3314076625400716,0.12419165856255798,0.9390968028539715,0.36359949076028986,0.6657579553944815,0.6767293349577095,0.7534909993506348
13,0.4467572834756639,0.5593799352645874,0.8101839230030846,0.7899108755129679,0.20109457646598794,0.32146878959181113,0.12252922159704938,0.9375289207782846,0.49967412958548196,0.5298255098375542,0.5861505629104424,0.7897158504766459
14,0.4110598812500636,0.5544832944869995,0.7687246581400169,0.7553585674266529,0.22379391383492608,0.37367818603617087,0.15030985212937442,0.929493353337885,0.4446511354736806,0.6333211347772469,0.6828351920501006,0.7482710117813794
15,0.41439436541663277,0.5772914290428162,0.6622911497661804,0.7008379798768889,0.1793971426029567,0.31813829418628736,0.09359237347770955,0.8769005745209294,0.46897716088303043,0.7628700204790488,0.7808929421568591,0.7425782909862997
16,0.5563274323940277,0.5211565494537354,0.7865006445015239,0.7771649624407719,0.22453554670505782,0.3558841185639954,0.1650124118622851,0.9393450968012838,0.5317846114756319,0.7028407290162093,0.7136939201626783,0.7429567102922242
17,0.37763718763987225,0.47752049565315247,0.8209087280894589,0.8053000785070484,0.2541554525908921,0.3887808372917485,0.18025250731078712,0.9594595022003326,0.5347072503346884,0.8191740644968717,0.8297795719722896,0.7487166004137931
18,0.37310313019487595,0.5113095045089722,0.7601418500034796,0.7402681670963929,0.22841870152572674,0.35815601319379764,0.14561967800777975,0.9372705960486002,0.5444425832822088,0.7891131340429733,0.8074746948053302,0.7653355517136063
19,0.37420445846186745,0.5151932239532471,0.7752898056714941,0.7555599898991721,0.23276390594581042,0.34150555007118577,0.18163411041803001,0.9349115448104219,0.5582192698880379,0.6577968652803643,0.7380658574958018,0.8056005936903805
20,0.39597420228852165,0.4769684970378876,0.814702659522728,0.7988581944553348,0.2372667956074621,0.31295055880065625,0.169716494121826,0.9465118113684143,0.5961254361052435,0.8030902756556291,0.8213437604783633,0.8035004487988427
21,0.5838793747954898,0.5419664978981018,0.7530766339213971,0.7671003687204014,0.252606219319806,0.36015510760784397,0.15997306058205318,0.9383283861388254,0.5745249351185862,0.5662295194281275,0.5814133075718568,0.751759824316761
22,0.41828856534428066,0.5316669940948486,0.7894269410270378,0.7863166780029424,0.27227015039901625,0.3825029499519511,0.17294327423222888,0.9275821560405197,0.5557755870218938,0.548194367472839,0.5941794052495597,0.7641330241567293
23,0.3819284604655372,0.5117903351783752,0.7556333515612939,0.7475858648219291,0.25103981926210484,0.3242404683142136,0.14395153041609465,0.9353677736058528,0.5904666311621867,0.7361927359877365,0.7728439033335459,0.7653700993779475
24,0.3785838882128398,0.5076391100883484,0.7731418517840059,0.7740542951869975,0.24899572567847705,0.35212499704278966,0.1972717391339227,0.9474650751589634,0.4878477508079828,0.7744304376665254,0.7759441636402284,0.7707475175639767
25,0.36363960636986625,0.5072270631790161,0.7245968684995989,0.7148088054219122,0.27030358423881085,0.3692560282477254,0.23819827717822784,0.9396028626553511,0.5639983824677133,0.7199270883536106,0.7192022012810955,0.7986618096638476
26,0.3612821482949787,0.5269478559494019,0.8009907316859441,0.7876889231230134,0.1465910672772034,0.272869443741776,0.14558523003697255,0.9292787699398326,0.5122005834557419,0.7614319630884299,0.7828728974862333,0.7691049787560374
27,0.36653026938438416,0.5043758153915405,0.758065798317267,0.7488289526392711,0.26487569550645074,0.34111334207104926,0.21387639791801172,0.9195203959628651,0.5861477007352585,0.7058527615905945,0.7529806611267701,0.7623742230288965
28,0.33818812668323517,0.482735276222229,0.7731393904559214,0.7591597655876596,0.2709092672342982,0.3592544725061184,0.24301730881629136,0.9343494566934727,0.5703603493976508,0.7928726948383698,0.7768142921682534,0.776526527269818
