epoch,train,val,rg,ree,nu,delta,a0,global_efficiency,fragmentation_index,avg_clustering,transitivity,degree_assortativity
1,1.2788079182306926,0.8090927600860596,0.201967286562447,0.28068735933008604,0.05482643902927564,0.11217810255660843,0.03606383592645246,0.12409189851557811,0.03712243592867959,0.002343709196786392,0.019135943295107927,0.022225300579880813
2,1.7920308974054124,0.7764294147491455,0.2677529243337762,0.3065875377902735,0.1000330835739498,0.16111674595469128,0.09135313243142662,0.14548319386577258,0.03438435241610216,0.026133527930911615,0.027776661935132507,0.07459269033251048
3,2.5431513918770685,0.7613466382026672,0.24125002259952766,0.2836810101742747,0.145146217833811,0.20226923234826388,0.14068474188251945,0.14213584170235516,0.04648500065036221,0.05301500924874214,0.039558929528793696,0.09032144325613689
4,1.243767049577501,0.7447134852409363,0.23969576423670302,0.2836639429366731,0.19807567598733244,0.24461451425929015,0.19677762431799428,0.13764844241183882,0.049379672460751145,0.07698089877049252,0.04547041377784389,0.07894847550459372
5,1.029362870587243,0.7280617356300354,0.23844913716379423,0.28000911591312794,0.24696360340386236,0.28406332149350133,0.24803216972796094,0.14720757043731925,0.04422149862041713,0.09707345041291537,0.049280836999034405,0.0778356183554283
6,1.2240838077333238,0.7140021324157715,0.22945643048302977,0.26444709393024635,0.29456038908415616,0.3159902177801833,0.30233189753249334,0.14437903742225866,0.042199317539076464,0.10927383198983376,0.05377089711055416,0.08888836076502016
7,1.2781463861465454,0.6945604085922241,0.2436951122504596,0.27389925998499787,0.33849729175169996,0.33974529583151114,0.3439987220162102,0.15842584469678556,0.04717092227128361,0.11591536547202796,0.0628227934164689,0.11970140657460615
8,0.9401977194680108,0.6859453916549683,0.2419603429654531,0.2871452291409078,0.37751841351404547,0.35176492213927757,0.37830399309875673,0.13918899821238873,0.0477955061032318,0.1269041722855745,0.06554649490981934,0.11419883001280229
9,1.1578683389557733,0.6768113970756531,0.25284114021919624,0.28134394600017165,0.4034703066307671,0.3597699952828447,0.41075996380849167,0.14810735715371215,0.04939874222206653,0.13967768000335,0.06605779528476763,0.11031376621526945
10,1.1506956153445773,0.6641965508460999,0.2640588064474336,0.2853910326442245,0.4238822224779949,0.3728397646891902,0.44420360941388315,0.16821845813653835,0.04592627630336921,0.1496133538175447,0.07956238569496088,0.11747824896563219
11,1.0505763954586453,0.6553388833999634,0.24882117045689622,0.2922453213183306,0.4501530850586388,0.38014971960317057,0.4729589184727876,0.18119750357649067,0.04859781224682036,0.15039612635530009,0.08308229389433441,0.12857660503761414
12,1.460160732269287,0.643953800201416,0.25583772039881303,0.3019116166650083,0.4718609094353632,0.3888075554624636,0.5030045212920058,0.18038758354832496,0.05305817043984551,0.1696392662877505,0.0893347713818804,0.14374608216441942
13,1.038492374949985,0.6399860382080078,0.26121568880064205,0.2895867763620089,0.47719393688255707,0.38671821507225834,0.5228763820042162,0.17586714915123292,0.0518723065196971,0.19031489239970412,0.1001346843713754,0.14538811590388612
14,0.8955906430880228,0.642182469367981,0.2644804223337506,0.28267024246841455,0.4716073058917901,0.3730005014847695,0.5229173773078031,0.17585158345694807,0.0465490907760201,0.1980688831059132,0.10308561363289881,0.1405557986996232
15,0.901037249300215,0.6416138410568237,0.24994689193560493,0.28719212818877105,0.47525856810821787,0.3705849284569044,0.5267731638506031,0.18080763332719108,0.046963514042544174,0.20596983110848255,0.10146136711123532,0.13834373944672118
16,0.9236154622501798,0.6303857564926147,0.2576587196665989,0.3038916313600424,0.4891215692528522,0.382419487343854,0.5450005893076552,0.1822449404217653,0.05374556652684803,0.22608805821682,0.12627232012631118,0.14523924685542322
17,0.9281045529577467,0.6258730292320251,0.2613966940798096,0.2971246867842503,0.4950100802465969,0.38549234418162104,0.5604207833713959,0.1917164974189669,0.043932011779830415,0.22985481731028545,0.1290141361748962,0.15840044449238644
18,0.8357013463973999,0.6280139684677124,0.24342759449880658,0.3019311220794102,0.4915226131602912,0.38076167349514833,0.5615754472890002,0.19811948495722653,0.03986936623774362,0.23219545422861987,0.1261312691334593,0.15112416468923573
19,0.882402691576216,0.62497878074646,0.2667133622154202,0.29793387463759735,0.4932245104859979,0.3797700071804532,0.5677758755562401,0.18595713454187335,0.039860224548040946,0.2489853801998796,0.1370333512462022,0.1494312295889363
20,0.781303173965878,0.6234762668609619,0.2665141363502108,0.2796448236147405,0.49710356456759885,0.375660451550473,0.5748919584371557,0.1906146926271075,0.03963364826024729,0.2416465859168364,0.14242891174009775,0.16877299131989132
21,0.7941074901156955,0.6230575442314148,0.27604131355486905,0.294827852527351,0.4923446314448985,0.3640385030659662,0.5715790811661787,0.20256735410326399,0.03760950122413187,0.23949094402214322,0.13478835908700137,0.16949699926050332
22,0.7938518590397305,0.6202316284179688,0.26098877894423733,0.28666397606719174,0.495949645624586,0.37640084020990283,0.5775986232263554,0.2044839502017164,0.04301499217513338,0.26715688031566653,0.14837851992757056,0.15705713666164256
23,0.7450631658236185,0.6156521439552307,0.2666798871852504,0.3088437118634748,0.5021878059750466,0.37438954818231784,0.5883653490317142,0.21274429461341637,0.04071315402708009,0.2593153296872358,0.14119121012093006,0.16890187170610937
24,0.8139823410246108,0.6117979288101196,0.2892280742793022,0.3175151593645762,0.5009518373352728,0.3725053821843971,0.5870949402216457,0.2105313904064916,0.03771566278197003,0.26604098506630114,0.15458582471670734,0.17540399759330716
25,0.9079499310917325,0.6114214658737183,0.28645388412079287,0.30875522038784287,0.5015491063887031,0.3728301276200252,0.5890765005786516,0.20522908782597016,0.0398604211435184,0.2722862678394943,0.16564191844550347,0.17632673002484156
26,0.8278059495819939,0.6087788343429565,0.27786866884104167,0.3107466371449722,0.5107211265698828,0.3798880315336839,0.6005768529377378,0.20687328427443807,0.03971916729295033,0.27424477189760676,0.16431356825704446,0.1769840897224454
27,0.8155926201078627,0.6050262451171875,0.2730440271509871,0.31028166248695177,0.5197254976178787,0.3824787969608757,0.614247366330386,0.21449347551074782,0.0423270063016985,0.2758912934425405,0.16520307629149356,0.180792975798458
28,0.7925734851095412,0.6006330847740173,0.29231935913288065,0.32748386034556476,0.5210258686772361,0.38161961060315874,0.6233223117609548,0.22010809982767487,0.040286148649997466,0.28222369724110197,0.1625324299808386,0.17777462969291302
29,0.7757119271490309,0.5959875583648682,0.2964934270298446,0.333363308566073,0.5199918295136687,0.3789506183491028,0.6211804463988903,0.22900865340647114,0.045451989713953034,0.29186977228163313,0.17541862434015676,0.19282725449479288
30,0.7992054555151198,0.6023673415184021,0.2957201114594643,0.3316088252250602,0.5145110821859653,0.36607002104118147,0.6144412306702424,0.22718192399624593,0.03843579201597269,0.2742759335741869,0.15539893328807486,0.19152049570053742
31,0.8312591777907478,0.5983523726463318,0.2947911440610368,0.326930107367583,0.517625218080952,0.37796323517625874,0.6218978920617317,0.2216893615985307,0.044650273356797054,0.2888833717932301,0.17361308067991088,0.1902402916116478
32,0.7648581663767496,0.5978328585624695,0.28468210868429056,0.32159795812764413,0.5177718223289964,0.3833345330098792,0.6213659278675647,0.22052187853546235,0.050699221305584685,0.2958724384337157,0.18371645491373223,0.18761968502082904
33,0.826536582575904,0.5962814688682556,0.2818226066345466,0.3217510612884821,0.5213064502422411,0.3860668205824016,0.6250882847232146,0.22813988609523572,0.05576607654663013,0.2948392020917108,0.1775726647575938,0.18959083440841984
34,0.701598584651947,0.5948387980461121,0.2977177374159736,0.33427296364580594,0.5205024342087774,0.37412208976894834,0.6266518155239438,0.23814997132132765,0.05774343385910574,0.29371094458097924,0.16613768123123374,0.19004307789170904
35,0.747290829817454,0.5955395102500916,0.2917947051262729,0.3288776369423081,0.5221119368821365,0.3681996943504847,0.6291741685474244,0.24090005995619734,0.056059298701288895,0.28397248175284084,0.16690106951710382,0.19879172023155067
36,0.7241280443138547,0.5926390290260315,0.2890439616133679,0.3283778106982609,0.5276558695758251,0.376800421651763,0.6343486837723876,0.23842007531136378,0.05845609246496419,0.28523160367531375,0.17775987375939084,0.20252053544543136
