epoch,train,val,val_r2
1,0.9894876117558823,0.9873470067977905,0.03200012445449829
2,0.8967709141908232,0.8529530763626099,0.16376060247421265
3,0.682195855784662,0.7524996399879456,0.2622455954551697
4,0.19866000100509407,0.1587478369474411,0.8443628549575806
5,0.15380347028528293,0.15176168084144592,0.8512120842933655
6,0.1422907738495119,0.15733548998832703,0.8457474708557129
7,0.13872189896622883,0.15236906707286835,0.8506166338920593
8,0.1339971274905598,0.1478145867586136,0.8550818562507629
9,0.13903764212868877,0.1466335505247116,0.8562397360801697
10,0.13252789120084232,0.14713391661643982,0.8557491898536682
11,0.12966745124035275,0.1425437182188034,0.860249400138855
12,0.12769547957427724,0.14012786746025085,0.8626179695129395
13,0.12991166314513414,0.1649744063615799,0.8382582664489746
14,0.12577219261336572,0.13823692500591278,0.8644718527793884
15,0.12575755099353103,0.141756072640419,0.8610216379165649
16,0.12304970967708175,0.13839353621006012,0.864318311214447
17,0.12092416579883124,0.14375172555446625,0.8590651154518127
18,0.12180262926927547,0.14684350788593292,0.8560339212417603
19,0.1169815034288721,0.14176373183727264,0.8610141277313232
20,0.11784936472312692,0.1414046287536621,0.8613662123680115
21,0.11583713795413676,0.1452268809080124,0.8576188683509827
22,0.1168670439228569,0.14982284605503082,0.8531129360198975
23,0.11390151421433871,0.13848227262496948,0.864231288433075
24,0.11088305850004412,0.1460610181093216,0.8568010330200195
25,0.11186662316322327,0.14763979613780975,0.8552532196044922
26,0.10985445484672625,0.1411302238702774,0.8616352081298828
27,0.10968603808240793,0.13532358407974243,0.8673281073570251
28,0.10842399383635865,0.1400933712720871,0.8626517653465271
29,0.10747640902541347,0.14343762397766113,0.8593730330467224
30,0.10576685518026352,0.13434448838233948,0.868287980556488
31,0.1047600050716056,0.13395310938358307,0.868671715259552
32,0.10405443808467117,0.13799172639846802,0.8647122383117676
33,0.10223194799318756,0.13260048627853394,0.8699978590011597
34,0.10122293779223236,0.13443796336650848,0.8681963682174683
35,0.0999707530454262,0.1320715993642807,0.8705163598060608
36,0.09833957343218253,0.13699620962142944,0.8656882643699646
37,0.09789208606960847,0.13924790918827057,0.8634806871414185
38,0.0971895780452748,0.13371799886226654,0.8689022064208984
39,0.0958481125687201,0.1440306454896927,0.8587916493415833
40,0.0951414891355431,0.13995800912380219,0.8627845048904419
41,0.09410211278759327,0.13593840599060059,0.8667253255844116
42,0.09379182878843288,0.13501080870628357,0.8676347136497498
43,0.09226184672455198,0.13620658218860626,0.8664624094963074
44,0.091702736299677,0.14696480333805084,0.8559149503707886
45,0.09059409724222016,0.1469162106513977,0.8559626340866089
46,0.08842707648105227,0.13802188634872437,0.864682674407959
47,0.08631310016684926,0.13161925971508026,0.8709598183631897
48,0.08600240661618636,0.13941079378128052,0.8633209466934204
49,0.085310440932967,0.1389506459236145,0.8637720942497253
50,0.08393461472287621,0.1396133303642273,0.8631224036216736
51,0.08323991909315906,0.14033617079257965,0.8624137043952942
52,0.08079160239125036,0.13775016367435455,0.8649490475654602
53,0.07998976122933565,0.14247459173202515,0.8603172302246094
54,0.0795253517163783,0.1454847753047943,0.8573660254478455
55,0.07847828663808783,0.14112991094589233,0.8616355657577515
56,0.0768675641300752,0.145402193069458,0.8574469685554504
57,0.07528382912278175,0.1448620706796646,0.857976496219635
58,0.07373512371145573,0.14440414309501648,0.858425498008728
59,0.07373528186347067,0.14536407589912415,0.8574843406677246
60,0.07215450688735726,0.15095897018909454,0.851999044418335
61,0.07267378996481601,0.15126332640647888,0.8517006635665894
62,0.07041990672497406,0.1528290957212448,0.850165605545044
