epoch,train,val,val_r2
1,0.9975535832729536,0.8711344003677368,0.002876579761505127
2,0.9817366348099463,0.8087109923362732,0.07432812452316284
3,0.8649980671627006,0.6940011382102966,0.20562803745269775
4,0.7723055085570542,0.6947254538536072,0.20479893684387207
5,0.5140531507042265,0.3172544836997986,0.6368621587753296
6,0.3470546721490388,0.21841484308242798,0.7499966621398926
7,0.2994454480400405,0.2346906214952469,0.7313669323921204
8,0.2832663455958833,0.22231251001358032,0.7455352544784546
9,0.2710412408503675,0.21553713083267212,0.7532905340194702
10,0.2528215523463549,0.2379758507013321,0.7276065349578857
11,0.22423971290748143,0.5026593208312988,0.4246428608894348
12,0.24997775498585603,0.20065858960151672,0.7703208923339844
13,0.2190188451372471,0.17091666162014008,0.8043642640113831
14,0.1985435881795957,0.24829299747943878,0.7157973051071167
15,0.19612159149855682,0.17310169339179993,0.8018632531166077
16,0.1969603846598532,0.1843625009059906,0.7889738082885742
17,0.21882905380934783,0.21484188735485077,0.7540863156318665
18,0.19113588087337532,0.17358267307281494,0.8013126850128174
19,0.18783318043984087,0.17771759629249573,0.7965797781944275
20,0.2000756063258525,0.17734850943088531,0.7970021963119507
21,0.18987273301967642,0.15629731118679047,0.8210979700088501
22,0.18299084993981823,0.17948244512081146,0.7945596575737
23,0.17960342615074718,0.16078701615333557,0.8159589767456055
24,0.16754288833165906,0.15357720851898193,0.8242114782333374
25,0.18142012852368897,0.2075168490409851,0.7624707221984863
26,0.17196928763512484,0.17055203020572662,0.8047816753387451
27,0.171627337593086,0.1641712337732315,0.8120852708816528
28,0.17580150428813757,0.16931255161762238,0.806200385093689
29,0.19581887325675218,0.20736217498779297,0.762647807598114
30,0.17668851115500805,0.1829506754875183,0.7905898094177246
31,0.1719787016357343,0.1668696403503418,0.8089966177940369
32,0.15729581702923037,0.1598508507013321,0.8170304894447327
33,0.18376265024555097,0.17612674832344055,0.7984007000923157
34,0.166504318259426,0.16359224915504456,0.8127480149269104
35,0.1594614846651087,0.20827746391296387,0.761600136756897
36,0.15991676552701242,0.2441292107105255,0.7205632925033569
37,0.1624891473383633,0.17062559723854065,0.8046974539756775
38,0.1456834124881275,0.2317318618297577,0.7347536087036133
39,0.15267627069861003,0.17385093867778778,0.8010056614875793
