epoch,train,val,rg,ree,nu,delta,a0,global_efficiency,fragmentation_index,avg_clustering,transitivity,degree_assortativity
1,0.6432038450241089,0.555489182472229,0.8633552387937722,0.820873189869454,0.14647953788816082,0.2049261085268801,0.22880479402790488,0.9204858146507926,0.04431484117119888,0.18110248516688054,0.2748222188372008,0.840537579182485
2,0.5629614615440368,0.55211341381073,0.8451740460258501,0.8191826988680679,0.15663850259152023,0.20797224033932804,0.1809295399202432,0.9223310782423101,0.07647747856007736,0.17229246076581883,0.3115684031361241,0.8433585576409084
3,0.5072274613380432,0.46376046538352966,0.8778895549167394,0.8305768543000164,0.18626006659200056,0.2591744941025349,0.23565219599325193,0.9481410255096568,0.07589018392661817,0.5526658811207898,0.6040208160866897,0.845461219705513
4,0.4790277171134949,0.46425604820251465,0.8561684373348133,0.8096006402587199,0.17815613096343796,0.2512378149121267,0.22666284623505095,0.9478547925637402,0.07245821395271745,0.5831724411268575,0.6361388666487264,0.8383943046064266
5,0.47629485368728636,0.4260988235473633,0.850895909511162,0.8159879917478661,0.20455952377286912,0.2789980944082129,0.24622506657969312,0.9540774245644443,0.10834339004656945,0.7251558084891314,0.7408055908904762,0.8430841447482619
6,0.4357223105430603,0.43242278695106506,0.884605516164398,0.8393352478882024,0.2074269829107831,0.28627505937630404,0.2322821669317494,0.9587106067841337,0.1350900178446901,0.6220250297703445,0.6930514566711297,0.8503258010450141
7,0.4339904987812042,0.4076288640499115,0.8843453444172656,0.8421684789605411,0.21725835484675649,0.2952149991636521,0.2461574538997765,0.9604471413083406,0.15070429332723045,0.7412468380162816,0.7604623561597217,0.8524820927066487
8,0.4452419471740723,0.41776278614997864,0.8994562631715524,0.860762191173589,0.21528386768801766,0.2895714649546862,0.2436438853095012,0.9637465364097169,0.146706485528993,0.6724698996168912,0.7152919105919873,0.8525955571424195
9,0.4439075493812561,0.4073537290096283,0.8737725279188246,0.8360973436203198,0.2205612411101362,0.29572598765917957,0.24893101764065917,0.9464244476188401,0.18417623142812645,0.7344856760194134,0.7573920745241182,0.8441487911950687
10,0.43319941401481626,0.39969539642333984,0.8893046646603538,0.8496167721798351,0.21617875931907815,0.3052214640536677,0.23539503878281776,0.9635444876653196,0.19339227301129724,0.7445954936856691,0.7628266455950075,0.8576134397739313
11,0.4306222653388977,0.4048522412776947,0.8702152139170035,0.8376516568500872,0.23730361022263458,0.3178488428435522,0.24356596642579753,0.9626080015084089,0.19836073709931512,0.7046536374105972,0.7375737528386623,0.8541694212371247
12,0.43021939635276796,0.42171934247016907,0.8944236038504346,0.8501115670984511,0.21866495889994275,0.2936678803707762,0.26014113026705143,0.9438650490948628,0.17695536212509666,0.6432692817470964,0.6874356062273228,0.8452733719235926
13,0.4263927757740021,0.38815075159072876,0.8983555466133157,0.8585851321328715,0.2277878958271079,0.31417609853061024,0.24373808500788297,0.9617629418383313,0.21481699021055078,0.7678720744354911,0.789150237157374,0.8541539777429308
14,0.40763559818267825,0.3757191002368927,0.9040857359751473,0.8647932413943197,0.24951835516891974,0.3362080786609122,0.23651552726700398,0.9666735340712806,0.2517035462571008,0.7802955854073008,0.8016745761450932,0.8534651064143457
15,0.4038888430595398,0.3652084767818451,0.8922516681250598,0.8537875104681842,0.29825840000029635,0.3919741163097826,0.2782982217069745,0.9697524865094224,0.2601160458870476,0.760504048143466,0.7887064146003331,0.8609446501986098
16,0.3852330821752548,0.4001885652542114,0.8831689932179019,0.845842166573051,0.21269784620911658,0.29840591233884084,0.2420052984842156,0.9637100431821631,0.22707156474006085,0.7267405384881029,0.7492421416531447,0.8553695985161069
17,0.3989232349395752,0.3571731448173523,0.8919796736332695,0.8428469311183188,0.33512740103598515,0.4293811888329435,0.27946023373685336,0.9685546376244322,0.21332987785424007,0.8091618803724298,0.8143984606531349,0.8603615762523354
18,0.37542864322662356,0.3687268793582916,0.8884568763366774,0.8482862373043328,0.32547530789347545,0.3996619525329804,0.26655995347781625,0.9505094705625634,0.2439419031705352,0.7525063384125017,0.7924123320177728,0.8524332264281755
