epoch,train,val,rg,ree,nu,delta,a0,global_efficiency,fragmentation_index,avg_clustering,transitivity,degree_assortativity
1,0.6586434254140565,0.5738853812217712,0.7831029435523782,0.7180060062644038,0.11544091351774366,0.17575257814277367,0.12575612894889654,0.9117196317572622,0.10020882376991402,0.4007573348875839,0.4936009548730629,0.812644520758643
2,0.4967662493387858,0.45738905668258667,0.8446663936748106,0.7781916916956155,0.1812521825500717,0.28957640053675293,0.14077462971975352,0.9407984325513551,0.2989048053195569,0.6835153413965669,0.7007508653160361,0.820710075287315
3,0.4637436984163342,0.4556795060634613,0.8465968534559468,0.781326469192515,0.17943095292303668,0.24102510683401923,0.16039519032165828,0.9377495192673789,0.35560010377976115,0.6760093907076707,0.6798666587328578,0.816069526317476
4,0.43556566310651373,0.4192194938659668,0.8250018556641205,0.7632086330058243,0.19227956047079353,0.293848261184499,0.16941843851385197,0.9379457372570946,0.4583204590139788,0.7491007780551513,0.764375584681483,0.8215945175557956
5,0.4301664684758042,0.4333784580230713,0.8447549688683205,0.7773331942304611,0.22660249564842638,0.2975752702894763,0.19405207295165006,0.9419658351254002,0.4397324676017862,0.6391708115647883,0.6746122146516298,0.8225154088007934
6,0.3991722988359856,0.36343106627464294,0.8394360078029133,0.7921309028263749,0.34024795490723947,0.3693255130867935,0.32308468818226066,0.9454875641872623,0.5356929824683274,0.7771816598339449,0.7807538367406397,0.8155975517428312
7,0.3784649769465129,0.346338152885437,0.8755802227045404,0.8252686848103556,0.39353666790795006,0.38425762651820894,0.41248430720540397,0.946540434953645,0.5556339464973622,0.7332934154045547,0.7521517878259971,0.8219932055610414
8,0.34083025202606665,0.3500780463218689,0.8934585460506277,0.8469562039271221,0.4030801702856578,0.5002525591181588,0.2964692971669338,0.9282472281020586,0.5951512946138753,0.6355351052368995,0.7229551401503397,0.8015798032448511
9,0.2967468256300146,0.2764650583267212,0.9009147113324898,0.8726526640180804,0.5354888570809424,0.5486521863611052,0.4784377007322056,0.942267601468474,0.6015798521866766,0.841503117349541,0.8420462168881526,0.8127376915320239
10,0.26784485894622223,0.256101131439209,0.9087316015043537,0.8872647684766766,0.5756135244046696,0.5823195518432751,0.5437267652921607,0.9619287986542768,0.6447728762222773,0.8157860204232327,0.8298661691445033,0.8197808935598752
11,0.23351025807135034,0.20785273611545563,0.9402614299595864,0.917741733341788,0.6725459316717413,0.6803156396407737,0.6008415782621956,0.9692909709677942,0.6764009222400575,0.8759366529773733,0.8699364326032826,0.8375621810471842
12,0.21220747674956467,0.20567968487739563,0.9349081882592689,0.9168504219322907,0.7287329952349645,0.6955142531542132,0.6621419800704911,0.9685034697052324,0.6485807664942796,0.8476151568027097,0.850872976807588,0.8367706018974627
13,0.19149618663571097,0.2029680460691452,0.9439268839371158,0.9230336444970381,0.7480344903372633,0.7211888305122138,0.6279596448624365,0.9622141029103556,0.6445863429220131,0.8609325344474094,0.8474176914127367,0.8343526632624481
14,0.17381496321071277,0.17948593199253082,0.9355593996009223,0.9212307320752964,0.7882680310244701,0.7474078851589185,0.7048926167586222,0.9681802017764073,0.6807265420086381,0.8722605173067703,0.8746238721893365,0.8466624104539001
15,0.17527362343036768,0.16894595324993134,0.9291775405248837,0.9167029497153282,0.8282433700618741,0.7860931399853885,0.7493962910514106,0.9756974988740322,0.6596489935169094,0.8894399418047239,0.8839919646000133,0.8432043725040875
16,0.1583785762389501,0.1793675720691681,0.9438008505426122,0.9307635978444999,0.7773883101262231,0.7690574224249529,0.6680909273384296,0.9661464457006489,0.6760375546783544,0.8838883870086274,0.8795423598107852,0.8409790580470603
17,0.15355320184519797,0.17042142152786255,0.9529183137697642,0.9355998355153479,0.8022103687690425,0.7732030035136451,0.7027097424950588,0.9780311795400376,0.6687271856091439,0.8881876130107897,0.8842394107063799,0.8496165749024847
18,0.1472368524833159,0.1853688657283783,0.915013412519382,0.9040191958610672,0.7785174297657649,0.7638198615384952,0.6719245009110432,0.9752123344638374,0.6682629523735861,0.882527720334986,0.8745873884429161,0.8452177615036923
19,0.15407822371432275,0.17158947885036469,0.9122437562421811,0.9067991678214455,0.8293545193076653,0.8000391407376378,0.7378525075808975,0.9754020102002459,0.6697892087108688,0.8774999687410339,0.8674760942801656,0.8508667213622768
20,0.14644763392932486,0.17081357538700104,0.9469740102860418,0.9319142156273373,0.8194761438974228,0.7764049341656141,0.7390460062045501,0.9781294146257176,0.6548871334975949,0.8740365695605553,0.8741953097813854,0.8509052429594046
21,0.14820847660303116,0.20560702681541443,0.8991093019267702,0.8887392874115502,0.7131097278789946,0.7266117095364582,0.583143142804367,0.9762486604607188,0.6757552000704103,0.8739399697464251,0.874804094050686,0.8454059327858368
22,0.14258587518424698,0.17633777856826782,0.954392519038498,0.9387881399650707,0.752368921742633,0.7477533840364682,0.6516346684184313,0.980116242177989,0.6938607725492478,0.8907707130925987,0.8896338268383904,0.8544415871066572
23,0.1364255134354938,0.27049070596694946,0.922466947794038,0.891292169940847,0.5535547023955125,0.631100200912095,0.16302901741485964,0.9655089801139349,0.6336348291098898,0.8763951631897455,0.8719289080698852,0.852011909018966
24,0.13455533213687665,0.17708440124988556,0.9307224240036646,0.91076376974723,0.7914812683714345,0.7877104633327916,0.6495239608432307,0.9745850553618939,0.6751904475552417,0.8897925702000231,0.8867029580299886,0.8569798186988227
25,0.12579977715557272,0.2026672065258026,0.9479290650667636,0.9265443046678701,0.7268233264601625,0.7482953818919923,0.41265608369540285,0.9776774472417835,0.6739499664690604,0.8985998273994116,0.8933629364805687,0.8535830849805047
26,0.1297229943853436,0.20226866006851196,0.9443040959542585,0.9257942329429389,0.7373678469649145,0.7308425269884238,0.5965501713099303,0.970637317088936,0.6876850827743907,0.8112840097691524,0.8285187969283153,0.8611322655148916
27,0.1282372506278934,0.18607620894908905,0.8967902391792479,0.8898054907933086,0.7901259595380712,0.7592696338360851,0.6234413379332803,0.9814701806202677,0.674058950758003,0.8959352386680568,0.8924991975145091,0.8556091525890002
28,0.12420544344367403,0.16585849225521088,0.9466719302452475,0.9349198205030742,0.8052478305100221,0.7873162490511317,0.7287331294054655,0.9692762348781171,0.6853240812585696,0.8772960278258628,0.8880502125566719,0.8529227933925788
29,0.12463692259607893,0.24753344058990479,0.9210551513028575,0.8934685600919552,0.6034655671749618,0.6897918461267205,0.18417777190085693,0.968056442601047,0.6719252271653684,0.8875667634376727,0.8879873271313904,0.8635052703827647
30,0.12300968418518703,0.16507290303707123,0.922145095272839,0.9115557417035438,0.8495510881926447,0.8176058312526033,0.761925574909528,0.9816856574327525,0.6379692819316862,0.8851962961810068,0.8822781857262273,0.8623399556368658
31,0.12182918552196387,0.1871003955602646,0.9463388333653708,0.9314921351538276,0.7469093851768625,0.74244337380062,0.566448397693949,0.9829701353350588,0.6880835444029147,0.8841815117046498,0.8845161850372883,0.8616754702306734
32,0.12088260415828589,0.18090228736400604,0.9450714458272385,0.928870978450011,0.7994190824699673,0.7713517869696196,0.7327322316123184,0.9517986206705921,0.6529208049232567,0.8479752729993519,0.8655987897627467,0.8500002040236072
