epoch,train,val,val_r2
1,0.6278533453179389,0.35662180185317993,0.6506069898605347
2,0.31330596187065557,0.34803450107574463,0.6590202450752258
3,0.29611361195746155,0.2939107120037079,0.7120469212532043
4,0.2590836788882914,0.3108694553375244,0.6954319477081299
5,0.27473534966252516,0.28473737835884094,0.7210343480110168
6,0.2679676373594815,0.2903439402580261,0.715541422367096
7,0.23296923551362814,0.27511629462242126,0.7304604053497314
8,0.22471136131237462,0.27321821451187134,0.7323200106620789
9,0.22132472256102512,0.30176714062690735,0.7043497562408447
10,0.2202347794298044,0.2490323781967163,0.7560155987739563
11,0.2096238452749154,0.27326616644859314,0.7322729825973511
12,0.21009596790542306,0.2726033926010132,0.732922375202179
13,0.20678304035946266,0.2930501699447632,0.7128900289535522
14,0.19598813708295526,0.26418572664260864,0.7411693334579468
15,0.18744760045071238,0.23629124462604523,0.768498420715332
16,0.18194369149884,0.24019135534763336,0.7646774053573608
17,0.18094143709263852,0.22210586071014404,0.7823963165283203
18,0.17818613765165978,0.2213786393404007,0.7831087708473206
19,0.16422193674082608,0.21608421206474304,0.7882958650588989
20,0.16860584023687028,0.2268400490283966,0.7777580618858337
21,0.16135870112279027,0.2313186377286911,0.7733702659606934
22,0.16180747563077003,0.19772478938102722,0.8062831163406372
23,0.15672532376862064,0.20419101417064667,0.79994797706604
24,0.1629415899515152,0.18364208936691284,0.8200803995132446
25,0.14534325628858252,0.20278505980968475,0.8013254404067993
26,0.14491135281385834,0.19652850925922394,0.8074551820755005
27,0.15500246472272677,0.1849294900894165,0.8188190460205078
28,0.14844458941946326,0.21771655976772308,0.7866966128349304
29,0.14480113468526565,0.22343337535858154,0.7810956835746765
30,0.14208758376615563,0.1983492225408554,0.8056713938713074
31,0.13446291950867348,0.16887028515338898,0.8345527648925781
32,0.14226703123026288,0.179291233420372,0.8243430852890015
33,0.13368140936819548,0.16241875290870667,0.8408735394477844
34,0.12575241354937405,0.173648402094841,0.8298714756965637
35,0.12902740865331336,0.1705261617898941,0.8329304456710815
36,0.12811830324917725,0.18005304038524628,0.823596715927124
37,0.12492485098617594,0.16514484584331512,0.838202714920044
38,0.1291902983157905,0.16094404458999634,0.8423183560371399
39,0.11944244164474231,0.15929730236530304,0.8439316749572754
40,0.12089196538802274,0.1646907478570938,0.8386476039886475
41,0.11810220509153052,0.1690819412469864,0.8343454003334045
42,0.11566395139724937,0.16082647442817688,0.842433512210846
43,0.11034238019708506,0.2020898461341858,0.8020066022872925
44,0.11910884865780466,0.15770143270492554,0.8454952239990234
45,0.10935701180211048,0.16184131801128387,0.8414392471313477
46,0.1121608354151249,0.16456839442253113,0.8387674689292908
47,0.1121541074256307,0.14789317548274994,0.8551046848297119
48,0.10881112923019941,0.16172699630260468,0.8415512442588806
49,0.10853602890808557,0.15973502397537231,0.8435028791427612
50,0.10837628769198644,0.15957581996917725,0.8436588048934937
51,0.10570868557875919,0.16476820409297943,0.8385716676712036
52,0.10320801940775409,0.15835905075073242,0.8448508977890015
53,0.10230983962717745,0.15477028489112854,0.8483669757843018
54,0.10404619152091213,0.15547631680965424,0.8476752042770386
55,0.10064825223585994,0.15083792805671692,0.8522195816040039
56,0.09992561715933465,0.15084436535835266,0.8522132635116577
57,0.09772677377788062,0.15727630257606506,0.8459117412567139
58,0.09800678518475946,0.1570359170436859,0.8461472392082214
59,0.09529431555996236,0.14828768372535706,0.8547181487083435
60,0.09483829732100989,0.1539943963289261,0.8491271138191223
61,0.09356142810939513,0.15594397485256195,0.8472170829772949
62,0.09345963593457163,0.14902444183826447,0.8539963364601135
