epoch,train,val,val_r2
1,1.0036637690878405,1.0064762830734253,0.0015512704849243164
2,0.8819259632494032,0.3969790041446686,0.6061872243881226
3,0.30146063560831177,0.11568041890859604,0.885242223739624
4,0.07933310523014708,0.059882473200559616,0.9405951499938965
5,0.04495229019024938,0.04291067644953728,0.9574315547943115
6,0.04034631300871212,0.05315874144434929,0.9472652673721313
7,0.03694651928759113,0.04366078972816467,0.9566874504089355
8,0.03682951767420031,0.045062076300382614,0.9552973508834839
9,0.035679936821850916,0.045698001980781555,0.9546664953231812
10,0.03515834353633763,0.03759520500898361,0.9627046585083008
11,0.033620724608142354,0.045184724032878876,0.9551756381988525
12,0.03292716525917508,0.03976922109723091,0.9605479836463928
13,0.03327068880430816,0.034256432205438614,0.9660167694091797
14,0.031307270471966755,0.03973909094929695,0.9605778455734253
15,0.030978232622146606,0.037825942039489746,0.9624757766723633
16,0.025851641848836978,0.040561944246292114,0.9597615599632263
17,0.024893471404679658,0.03135376051068306,0.9688963294029236
18,0.02266672089427095,0.023886390030384064,0.9763041138648987
19,0.02104801456107921,0.023546278476715088,0.9766415357589722
20,0.019897741841670778,0.025419751182198524,0.9747830033302307
21,0.018353700272969363,0.021402427926659584,0.9787682890892029
22,0.016793413390165445,0.022777173668146133,0.9774044752120972
23,0.015581170092192814,0.01854315772652626,0.9816047549247742
24,0.014906008761452953,0.022609591484069824,0.9775707125663757
25,0.014407740401814586,0.016973592340946198,0.9831618070602417
26,0.013373637144674653,0.01600530371069908,0.9841223359107971
27,0.013932912644075672,0.016648633405566216,0.983484148979187
28,0.012658018738837894,0.014802931807935238,0.9853151440620422
29,0.012600509229010529,0.016098463907837868,0.9840299487113953
30,0.012851932393290947,0.01608934812247753,0.9840389490127563
31,0.01281271114484551,0.015350761823356152,0.9847716689109802
32,0.012066652143815743,0.01500399224460125,0.9851157069206238
33,0.011948159617400662,0.014240044169127941,0.9858735203742981
34,0.011093116811831895,0.015062748454511166,0.9850574135780334
35,0.01088478869384097,0.023236827924847603,0.9769484996795654
36,0.011576176880253959,0.016138780862092972,0.983989953994751
37,0.01052802514534482,0.014356682077050209,0.9857578277587891
38,0.010029719806439484,0.012108637019991875,0.9879879355430603
39,0.00971994580720196,0.013389885425567627,0.9867169260978699
40,0.00948197464698676,0.01196275930851698,0.988132655620575
41,0.008766451447280412,0.010783068835735321,0.989302933216095
42,0.008926449569191822,0.010974559932947159,0.9891129732131958
43,0.008930801001098967,0.012063306756317616,0.9880329370498657
44,0.008700587748329049,0.011811286211013794,0.9882829189300537
45,0.00937375559269921,0.012271932326257229,0.9878259301185608
46,0.00801902219230674,0.01232978980988264,0.9877685308456421
47,0.008328106045511733,0.011207123287022114,0.9888822436332703
48,0.00814475990908662,0.010993474163115025,0.9890941977500916
49,0.00815835439110386,0.011151321232318878,0.9889376163482666
50,0.008194798867688658,0.009962492622435093,0.9901169538497925
51,0.007548781644706566,0.010186504572629929,0.9898947477340698
52,0.007612459073515283,0.011634773574769497,0.9884580373764038
